pass name,time,block_duplicate_reload,block_duplicate_spill,num_instructions,reload,spill
,s,,,,,
ocaml/otherlibs/stdlib_stable/float32_u.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.005,0,0,941,0,0
ocaml/otherlibs/dynlink/docstrings.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.010,0,0,1771,62,61
ocaml/otherlibs/stdlib_upstream_compatible/stdlib_upstream_compatible.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
middle_end/flambda2/simplify/simplify_coercion.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,45,6,5
ocaml/otherlibs/stdlib_stable/stdlib_stable.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/dynlink/warnings.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.095,101,0,7216,795,293
ocaml/otherlibs/dynlink/location.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.035,1,0,5841,362,268
middle_end/flambda2/simplify/simplify_simple.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,371,33,24
middle_end/flambda2/algorithms/patricia_tree.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.452,0,0,27641,4145,3366
middle_end/flambda2/simplify/simplify_rec_info_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,461,38,31
ocaml/otherlibs/systhreads4/native/event.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.014,0,0,1778,118,96
middle_end/flambda2/terms/flambda_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.068,0,0,12511,384,337
middle_end/flambda2/simplify/simplify_primitive_result.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.005,0,0,178,11,11
middle_end/flambda2/simplify/env/upwards_acc.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,1152,45,39
ocaml/otherlibs/dynlink/shape.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.020,0,0,3844,302,236
ocaml/otherlibs/dynlink/jkind_axis.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,661,16,11
ocaml/tools/ocamlmklib.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.039,8,0,3406,298,202
ocaml/lex/parser.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,0,0,2235,22,22
tools/flambda_backend_objinfo.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.020,0,0,3315,248,187
middle_end/flambda2/simplify/simplify_named_result.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.001,0,0,131,6,5
ocaml/otherlibs/dynlink/solver.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.040,197,0,6388,764,404
ocaml/lex/lexer.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.020,0,0,2654,138,137
middle_end/flambda2/simplify/simplify_import.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,6,0,0
ocaml/otherlibs/stdlib_alpha/stdlib_alpha.cmxs/regalloc/cfg/cfg_irc,0.001,0,0,172,3,2
ocaml/otherlibs/stdlib_stable/iarray.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.046,0,0,5355,414,374
ocaml/otherlibs/stdlib_upstream_compatible/stdlib_upstream_compatible.cmxs/regalloc/cfg/cfg_irc,0.001,0,0,175,0,0
ocaml/otherlibs/stdlib_stable/iarrayLabels.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.053,0,0,6016,451,402
middle_end/flambda2/simplify/simplify_nullary_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.002,0,0,228,20,18
ocaml/lex/main_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,0,0,785,66,49
ocaml/otherlibs/dynlink/jane_syntax_parsing.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.025,0,0,4318,289,218
middle_end/flambda2/simplify/expr_builder.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.037,0,0,4051,422,287
middle_end/flambda2/to_cmm/to_cmm_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.046,0,0,6731,449,321
ocaml/otherlibs/dynlink/jkind_types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,721,19,19
middle_end/flambda2/parser/flambda_parser.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.111,13,0,10036,73,56
middle_end/flambda2/parser/print_fexpr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.059,0,0,10189,311,266
middle_end/flambda2/simplify/inlining/inlining_transforms.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.013,0,0,1096,124,96
middle_end/flambda2/simplify/simplify_ternary_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.015,0,0,662,86,78
middle_end/flambda2/simplify/lifting/reification.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,0,0,1133,88,50
middle_end/flambda2/simplify/unboxing/unboxers.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.002,0,0,401,8,8
middle_end/flambda2/simplify/join_points.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.011,0,0,1142,127,98
middle_end/flambda2/simplify/simplify_variadic_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.012,0,0,988,95,54
ocaml/otherlibs/dynlink/ast_iterator.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.034,0,0,4688,623,337
middle_end/flambda2/simplify/simplify_common.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.023,0,0,1831,195,136
middle_end/flambda2/simplify/unboxing/unboxing_types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.005,0,0,788,32,31
middle_end/flambda2/simplify/inlining/call_site_inlining_decision.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,0,0,929,90,60
ocaml/ctype.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.629,9,0,44983,5310,3380
middle_end/flambda2/simplify/simplify_apply_cont_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,0,0,696,75,45
middle_end/flambda2/simplify/simplify.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,0,0,479,60,30
middle_end/flambda2/simplify/simplify_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,698,55,37
ocaml/otherlibs/dynlink/printast.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.051,0,0,7360,1204,910
middle_end/flambda2/simplify/simplify_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.058,0,0,1313,247,82
ocaml/otherlibs/dynlink/ast_helper.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.040,0,0,6952,149,148
middle_end/flambda2/simplify/simplify_extcall.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.015,0,0,1571,139,74
middle_end/flambda2/simplify/unboxing/is_unboxing_beneficial.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,356,27,27
middle_end/flambda2/parser/fexpr_to_flambda.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.093,2,0,8088,740,623
ocaml/otherlibs/dynlink/misc.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.128,9,2,14002,1003,833
ocaml/otherlibs/dynlink/builtin_attributes.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.035,0,0,5409,256,215
middle_end/flambda2/simplify/simplify_let_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.013,0,0,1510,156,103
middle_end/flambda2/simplify/simplify_named.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.013,0,0,1151,131,70
middle_end/flambda2/simplify/simplify_set_of_closures_context.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.010,0,0,1315,107,78
ocaml/otherlibs/stdlib_stable/stdlib_stable.cmxs/regalloc/cfg/cfg_irc,0.006,0,0,728,4,3
middle_end/flambda2/from_lambda/lambda_to_flambda.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.170,1,0,12626,1170,895
middle_end/flambda2/simplify/unboxing/build_unboxing_denv.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.017,0,0,1743,151,110
middle_end/flambda2/simplify/unboxing/unbox_continuation_params.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.011,0,0,671,69,49
middle_end/flambda2/simplify/unboxing/optimistic_unboxing_decision.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,0,0,1037,101,66
flambda_backend_main_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,66,1,1
ocaml/otherlibs/dynlink/primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.050,4,2,3191,272,232
ocaml/otherlibs/dynlink/jane_syntax.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.038,0,0,6636,292,260
middle_end/flambda2/simplify/simplify_static_const.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.019,0,0,2577,224,168
ocaml/otherlibs/dynlink/meta.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
middle_end/flambda2/flambda2.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.007,0,0,1102,86,45
driver/optcompile.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,496,31,24
ocaml/otherlibs/dynlink/typemode.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.005,0,0,1110,48,39
ocaml/otherlibs/dynlink/cmi_format.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.012,2,0,1243,120,76
ocaml/otherlibs/dynlink/datarepr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.011,0,0,1351,126,112
middle_end/flambda2/simplify/simplify_switch_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.044,0,0,4352,477,222
middle_end/flambda2/simplify/unboxing/unboxing_epa.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.013,0,0,2191,210,158
middle_end/flambda2/parser/flambda_to_fexpr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.090,1,0,11795,980,706
ocaml/otherlibs/dynlink/instruct.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/dynlink/dynlink_platform_intf.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
middle_end/flambda2/simplify/simplify_let_cont_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.052,1,0,6258,711,477
tools/merge_archives.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.019,1,0,2816,251,197
middle_end/flambda2/simplify/simplify_set_of_closures.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.062,0,0,5157,641,406
ocaml/otherlibs/dynlink/shape_reduce.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.014,0,0,1816,131,107
ocaml/otherlibs/dynlink/dynlink_types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.012,0,0,1519,102,91
ocaml/otherlibs/dynlink/dynlink.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.001,0,0,82,0,0
middle_end/flambda2/simplify/simplify_apply_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.097,0,0,6373,837,497
ocaml/otherlibs/dynlink/types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.021,0,0,3382,199,162
ocaml/otherlibs/dynlink/oprint.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.064,33,1,10625,622,471
ocaml/ocamldoc/odoc_latex_style.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/ocamldoc/odoc_comments_global.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.001,0,0,139,0,0
ocaml/ocamldoc/odoc_config.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,21,0,0
ocaml/otherlibs/dynlink/predef.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.077,2,0,3909,451,294
ocaml/otherlibs/dynlink/persistent_env.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.024,0,0,3437,258,193
ocaml/otherlibs/dynlink/dynlink_internal_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.007,0,0,780,42,39
ocaml/ocamldoc/odoc_types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,37,0,0
ocaml/lex/lexgen.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.087,1,0,15706,1584,1236
ocaml/ocamldoc/odoc_type.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/dynlink/dynlink_internal_byte.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.011,0,0,1177,87,54
ocaml/otherlibs/dynlink/typedtree.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.018,0,0,2233,123,108
ocaml/ocamldoc/odoc_global.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,41,0,397,83,42
ocaml/ocamldoc/odoc_print.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,568,26,21
ocaml/ocamldoc/odoc_parameter.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,382,23,21
ocaml/otherlibs/dynlink/dynlink_common.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.016,83,0,2674,285,148
ocaml/otherlibs/dynlink/symtable.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.016,0,0,3024,171,144
middle_end/flambda2/simplify/simplify_unary_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.079,9,0,10634,810,440
ocaml/ocamldoc/odoc_env.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.010,0,0,1663,152,137
native_toplevel/opttopmain.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,0,0,1395,42,26
ocaml/otherlibs/dynlink/subst.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.034,0,0,5600,542,363
ocaml/ocamldoc/odoc_parser.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.012,0,0,2265,62,54
native_toplevel/opttopdirs.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,1348,86,64
ocaml/ocamldoc/odoc_ocamlhtml.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.039,3,0,4373,342,315
ocaml/otherlibs/dynlink/btype.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.046,0,0,8135,681,484
middle_end/flambda2/from_lambda/closure_conversion.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.577,1,0,25556,3062,2304
ocaml/ocamldoc/odoc_messages.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.129,58,0,10531,990,584
ocaml/ocamldoc/odoc_text_parser.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,0,0,2440,15,15
ocaml/otherlibs/dynlink/jkind.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.050,0,0,9981,435,362
ocaml/ocamldoc/odoc_name.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.025,5,0,3632,318,251
ocaml/ocamldoc/odoc_misc.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.035,4,0,6095,410,367
ocaml/otherlibs/dynlink/ast_mapper.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.062,2,4,11116,1161,630
ocaml/ocamldoc/odoc_see_lexer.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,784,40,40
ocaml/otherlibs/dynlink/lambda.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.040,0,0,7887,579,486
ocaml/ocamldoc/odoc_exception.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/ocamldoc/odoc_extension.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,5,0,0
ocaml/ocamldoc/odoc_value.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.001,0,0,311,13,13
ocaml/otherlibs/dynlink/mode.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.084,0,0,18843,1237,1042
ocaml/ocamldoc/odoc_lexer.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.022,0,0,2963,140,140
ocaml/ocamldoc/odoc_text.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.012,0,0,2124,138,109
native_toplevel/opttopstart.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,28,1,1
ocaml/ocamldoc/odoc_class.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,740,24,24
native_toplevel/genprintval_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.040,0,0,5108,534,379
ocaml/ocamldoc/odoc_text_lexer.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.155,226,71,6852,1089,296
ocaml/lex/main_native.exe/regalloc/cfg/cfg_irc,0.019,0,0,3807,138,129
native_toplevel/opttoploop.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.041,1,0,4903,372,335
middle_end/flambda2/simplify/simplify_binary_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.269,132,0,35949,2859,1635
ocaml/ocamldoc/odoc_scan.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,54,0,1186,138,83
ocaml/ocamldoc/odoc_dep.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,1016,73,58
ocaml/ocamldoc/odoc_info.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,686,6,6
ocaml/ocamldoc/odoc_module.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.014,0,0,2269,89,78
ocaml/ocamldoc/odoc_comments.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.015,3,0,1729,151,117
ocaml/ocamldoc/odoc_dot.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,12,0,1293,138,97
ocaml/ocamldoc/odoc_gen.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,62,2,1
ocaml/otherlibs/dynlink/env.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.128,2,0,24014,1996,1541
ocaml/ocamldoc/odoc_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.005,0,0,819,40,34
ocaml/ocamldoc/odoc_analyse.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.014,0,0,2273,149,121
ocaml/ocamldoc/odoc_str.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.036,0,0,5064,403,366
ocaml/ocamldoc/odoc_test.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.007,0,0,1301,122,75
ocaml/ocamldoc/odoc_merge.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.042,0,0,5880,485,349
ocaml/ocamldoc/odoc_to_text.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.038,94,0,5647,539,358
ocaml/ocamldoc/odoc_args.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.012,0,0,2714,77,74
ocaml/ocamldoc/odoc_cross.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.049,5,0,6968,588,434
ocaml/ocamldoc/odoc_sig.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.112,27,0,10741,1310,880
ocaml/ocamldoc/odoc_ast.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.122,3,0,9244,1085,848
ocaml/ocamldoc/odoc_latex.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.128,508,3,13724,2068,1065
ocaml/typecore.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.678,174,1,60923,6863,3894
ocaml/ocamldoc/odoc_texi.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.123,420,0,14126,1733,929
ocaml/ocamldoc/odoc_man.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.168,408,0,15984,2478,1169
ocaml/ocamldoc/odoc_dag2html.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.174,29,16,19153,1534,1227
ocaml/ocamldoc/odoc_search.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.159,28,1,24027,1958,1257
ocaml/ocamldoc/odoc_html.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.375,914,1,27017,4211,1881
middle_end/flambda2/from_lambda/lambda_to_flambda_primitives.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.354,236,3,15988,2157,522
ocaml/parser.pp.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,00.571,53,0,85923,6797,5519
ocaml/pprintast.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,00.195,1,0,32487,1519,1369
ocaml/tools/ocamlmktop.exe/regalloc/cfg/cfg_irc,0.045,0,0,8013,317,298
ocaml/tools/ocamlmklib.exe/regalloc/cfg/cfg_irc,0.045,0,0,8013,317,298
ocaml/tools/ocamldep.exe/regalloc/cfg/cfg_irc,0.045,0,0,8013,317,298
ocaml/main_native.exe/regalloc/cfg/cfg_irc,0.044,0,0,8013,317,298
tools/flambda_backend_objinfo.exe/regalloc/cfg/cfg_irc,0.109,33,0,13231,948,788
tools/merge_archives.exe/regalloc/cfg/cfg_irc,0.110,33,0,13231,948,788
tools/generate_cached_generic_functions.exe/regalloc/cfg/cfg_irc,0.110,33,0,13231,948,788
flambda_backend_main_native.exe/regalloc/cfg/cfg_irc,0.197,72,0,22346,1929,1626
ocaml/otherlibs/dynlink/pprintast.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,00.186,1,0,32487,1519,1369
ocaml/ocamldoc/odoc_native.exe/regalloc/cfg/cfg_irc,0.045,0,0,8072,320,300
native_toplevel/opttopstart.exe/regalloc/cfg/cfg_irc,0.193,72,0,22346,1929,1626
